-2.50	-2.10	0.0	30.0		0.000	0.000	0.369
-2.50	-2.10	30.0	32.0		0.500	0.417	0.417
-2.50	-2.10	32.0	33.0		0.000	0.000	0.841
-2.50	-2.10	33.0	34.0		0.000	0.000	0.841
-2.50	-2.10	34.0	35.0		0.000	0.000	0.602
-2.50	-2.10	35.0	36.0		1.000	0.602	0.000
-2.50	-2.10	36.0	37.0		1.000	0.841	0.000
-2.50	-2.10	37.0	38.0		0.000	0.000	1.000
-2.50	-2.10	38.0	40.0		1.000	0.369	0.000
-2.50	-2.10	40.0	45.0		0.833	0.287	0.138
-2.50	-2.10	45.0	50.0		1.000	0.231	0.000
-2.50	-2.10	50.0	60.0		0.000	0.000	1.000
-2.50	-2.10	60.0	100.0		0.000	0.000	1.000
-2.50	-2.10	100.0	200.0		0.000	0.000	1.000
-2.10	-1.57	0.0	30.0		0.000	0.000	0.231
-2.10	-1.57	30.0	32.0		0.000	0.000	0.602
-2.10	-1.57	32.0	33.0		0.000	0.000	1.000
-2.10	-1.57	33.0	34.0		0.000	0.000	0.841
-2.10	-1.57	34.0	35.0		0.500	0.417	0.417
-2.10	-1.57	35.0	36.0		0.000	0.000	1.000
-2.10	-1.57	36.0	37.0		1.000	0.308	0.000
-2.10	-1.57	37.0	38.0		1.000	0.841	0.000
-2.10	-1.57	38.0	40.0		1.000	0.369	0.000
-2.10	-1.57	40.0	45.0		0.867	0.150	0.086
-2.10	-1.57	45.0	50.0		0.778	0.221	0.142
-2.10	-1.57	50.0	60.0		1.000	0.602	0.000
-2.10	-1.57	60.0	100.0		1.000	0.841	0.000
-2.10	-1.57	100.0	200.0		0.000	0.000	1.000
-1.57	-1.44	0.0	30.0		0.000	0.000	1.000
-1.57	-1.44	30.0	32.0		0.000	0.000	1.000
-1.57	-1.44	32.0	33.0		0.000	0.000	1.000
-1.57	-1.44	33.0	34.0		0.000	0.000	1.000
-1.57	-1.44	34.0	35.0		0.000	0.000	1.000
-1.57	-1.44	35.0	36.0		1.000	0.841	0.000
-1.57	-1.44	36.0	37.0		0.000	0.000	1.000
-1.57	-1.44	37.0	38.0		1.000	0.841	0.000
-1.57	-1.44	38.0	40.0		0.000	0.000	1.000
-1.57	-1.44	40.0	45.0		1.000	0.841	0.000
-1.57	-1.44	45.0	50.0		1.000	0.602	0.000
-1.57	-1.44	50.0	60.0		0.000	0.000	1.000
-1.57	-1.44	60.0	100.0		1.000	0.841	0.000
-1.57	-1.44	100.0	200.0		0.000	0.000	1.000
-1.44	-0.80	0.0	30.0		0.000	0.000	0.308
-1.44	-0.80	30.0	32.0		0.333	0.277	0.415
-1.44	-0.80	32.0	33.0		0.000	0.000	1.000
-1.44	-0.80	33.0	34.0		0.000	0.000	0.841
-1.44	-0.80	34.0	35.0		1.000	0.602	0.000
-1.44	-0.80	35.0	36.0		0.750	0.368	0.208
-1.44	-0.80	36.0	37.0		1.000	0.369	0.000
-1.44	-0.80	37.0	38.0		1.000	0.602	0.000
-1.44	-0.80	38.0	40.0		0.700	0.208	0.158
-1.44	-0.80	40.0	45.0		0.786	0.165	0.114
-1.44	-0.80	45.0	50.0		0.733	0.161	0.123
-1.44	-0.80	50.0	60.0		0.833	0.287	0.138
-1.44	-0.80	60.0	100.0		0.000	0.000	1.000
